,date,sitename,value,aqi_value,aqi_category,fips
7119,2020-02-27,Palatka,10.0,9,0,12107
7120,2020-02-27,Paw Park,11.0,11,0,12115
7121,2020-02-27,Seminole Community College (AG COMP),5.0,5,0,12117
7122,2020-02-27,Macon Forestry,6.0,6,0,13021
7123,2020-02-27,Savannah L&A,12.0,12,0,13051
7124,2020-02-27,Athens,6.0,6,0,13059
7125,2020-02-27,South DeKalb,7.0,7,0,13089
7126,2020-02-27,Gwinnett Tech,6.0,6,0,13135
7127,2020-02-27,Gainesville,6.0,6,0,13139
7128,2020-02-27,Warner Robins,8.0,8,0,13153
7129,2020-02-27,Augusta,4.0,4,0,13245
7130,2020-02-27,Rossville,8.0,8,0,13295
7131,2020-02-27,Kapolei,17.0,17,0,15003
7132,2020-02-27,Honolulu,16.0,15,0,15003
7133,2020-02-27,Pearl City,16.0,16,0,15003
7134,2020-02-27,Boise Fire Station,33.0,31,0,16001
7135,2020-02-27,Pocatello Garrett and Gould,32.0,31,0,16005
7136,2020-02-27,Sandpoint U of I,26.0,24,0,16017
7137,2020-02-27,Nampa Fire Station,34.0,32,0,16027
7138,2020-02-27,Pinehurst,15.0,15,0,16079
7139,2020-02-27,Gary-IITRI,39.0,36,0,18089
7140,2020-02-27,Indpls-Washington Park,12.0,12,0,18097
7141,2020-02-27,Portage-Hwy 12,15.0,14,0,18127
7142,2020-02-27,Buffalo,29.0,28,0,19163
7143,2020-02-27,Chanute,7.0,7,0,20133
7144,2020-02-27,WHlthDpt,12.0,11,0,20173
7145,2020-02-27,KNI-Topeka,4.0,5,0,20177
7146,2020-02-27,Goodland,12.0,11,0,20181
7147,2020-02-27,PECK,8.0,7,0,20191
7148,2020-02-27,Cedar Bluff,0.0,1,0,20195
7149,2020-02-27,WY/KC,30.0,29,0,20209
7150,2020-02-27,WATSON,11.0,11,0,21111
7151,2020-02-27,Cannons Lane,11.0,10,0,21111
7152,2020-02-27,Near Road,12.0,12,0,21111
7153,2020-02-27,Carrithers Middle School,11.0,11,0,21111
7154,2020-02-27,Presque Isle Riverside,12.0,12,0,23003
7155,2020-02-27,DEARBORN,10.0,10,0,26163
7156,2020-02-27,Blaine,7.0,6,0,27003
7157,2020-02-27,Minneapolis-Lowry Ave,22.0,20,0,27053
7158,2020-02-27,Minneapolis-Pacific St,41.0,39,0,27053
7159,2020-02-27,Minneapolis - Bottineau/Marshall Terrace,18.0,17,0,27053
7160,2020-02-27,St. Paul - Downtown,29.0,28,0,27123
7161,2020-02-27,St. Joseph,26.0,25,0,29021
7162,2020-02-27,Hillcrest HS,7.0,7,0,29077
7163,2020-02-27,Front Street,54.0,50,0,29095
7164,2020-02-27,CARTHAGE,63.0,55,1,29097
7165,2020-02-27,ARNOLD WEST,7.0,6,0,29099
7166,2020-02-27,MTSP,6.0,6,0,29137
7167,2020-02-27,Branch Street,13.0,12,0,29510
7168,2020-02-27,Lewistown,2.0,2,0,30027
7169,2020-02-27,White Fish Dead End,12.0,12,0,30029
7170,2020-02-27,Kalispell Flathead Electric,30.0,28,0,30029
7171,2020-02-27,Columbia Falls,13.0,12,0,30029
7172,2020-02-27,Libby Courthouse,40.0,38,0,30053
7173,2020-02-27,Missoula Boyd Park,30.0,28,0,30063
7174,2020-02-27,Malta,3.0,4,0,30071
7175,2020-02-27,Broadus,4.0,5,0,30075
7176,2020-02-27,Sidney 201,6.0,6,0,30083
7177,2020-02-27,Birney,4.0,4,0,30087
7178,2020-02-27,Thompson Falls HS,16.0,15,0,30089
7179,2020-02-27,Butte Greely School,20.0,19,0,30093
7180,2020-02-27,NCORE,18.0,17,0,31055
7181,2020-02-27,Paul Meyer,21.0,19,0,32003
7182,2020-02-27,Walter Johnson,17.0,17,0,32003
7183,2020-02-27,Palo Verde,17.0,16,0,32003
7184,2020-02-27,Joe Neal,23.0,21,0,32003
7185,2020-02-27,GreenValley,23.0,22,0,32003
7186,2020-02-27,Jerome Mack,42.0,39,0,32003
7187,2020-02-27,Sunrise Acres,43.0,40,0,32003
7188,2020-02-27,Boulder City,10.0,10,0,32003
7189,2020-02-27,Jean,14.0,13,0,32003
7190,2020-02-27,Elko,26.0,25,0,32007
7191,2020-02-27,Linda,7.0,7,0,32023
7192,2020-02-27,Church,12.0,12,0,32023
7193,2020-02-27,Manse,13.0,12,0,32023
7194,2020-02-27,Glen Oaks,14.0,14,0,32023
7195,2020-02-27,Reno3,21.0,20,0,32031
7196,2020-02-27,Toll,21.0,20,0,32031
7197,2020-02-27,Sparks,33.0,31,0,32031
7198,2020-02-27,Spanish Springs,18.0,17,0,32031
7199,2020-02-27,Miller State Park,4.0,4,0,33011
7200,2020-02-27,Portsmouth,12.0,12,0,33015
7201,2020-02-27,Anthony,30.0,29,0,35013
7202,2020-02-27,Holman Rd,17.0,17,0,35013
7203,2020-02-27,Chaparral,23.0,21,0,35013
7204,2020-02-27,Desert View,31.0,30,0,35013
7205,2020-02-27,West Mesa,7.0,6,0,35013
7206,2020-02-27,7E Deming Airport,20.0,19,0,35029
7207,2020-02-27,Substation,3.0,3,0,35045
7208,2020-02-27,Taylorsville Liledoun,2.0,3,0,37003
7209,2020-02-27,CHERRYGR,1.0,1,0,37033
7210,2020-02-27,W OWEN SCH,6.0,6,0,37051
7211,2020-02-27,Durham Armory,3.0,3,0,37063
7212,2020-02-27,Burdens Creek,4.0,5,0,37063
7213,2020-02-27,HATTIEAVEN,7.0,6,0,37067
7214,2020-02-27,MENDNHAL,2.0,3,0,37081
7215,2020-02-27,Millbrook NCore,8.0,7,0,37183
7216,2020-02-27,Lostwood NWR,5.0,6,0,38013
7217,2020-02-27,Fargo NW,13.0,12,0,38017
7218,2020-02-27,TRNP-NU,3.0,3,0,38053
7219,2020-02-27,Hannover,6.0,6,0,38065
7220,2020-02-27,RYDER,5.0,5,0,38101
7221,2020-02-27,G.T.Craig,9.0,9,0,39035
7222,2020-02-27,Taft,14.0,14,0,39061
7223,2020-02-27,Healdton,14.0,14,0,40019
7224,2020-02-27,Moore,14.0,13,0,40027
7225,2020-02-27,Lawton North,11.0,11,0,40031
7226,2020-02-27,Seiling,6.0,6,0,40043
7227,2020-02-27,Ponca City,10.0,10,0,40071
7228,2020-02-27,Near Road OKC,15.0,15,0,40109
7229,2020-02-27,North OKC,13.0,13,0,40109
7230,2020-02-27,Glenpool,9.0,9,0,40143
7231,2020-02-27,NEW,9.0,9,0,42101
7232,2020-02-27,Jenkins Avenue,4.0,5,0,45019
7233,2020-02-27,Greenville-ESC,4.0,4,0,45045
7234,2020-02-27,Cayce City Hall,5.0,6,0,45063
7235,2020-02-27,Research Farm,14.0,13,0,46011
7236,2020-02-27,Watertown,19.0,19,0,46029
7237,2020-02-27,WIND CAVE,4.0,4,0,46033
7238,2020-02-27,Badlands,3.0,4,0,46071
7239,2020-02-27,Black Hawk,2.0,3,0,46093
7240,2020-02-27,Sioux Falls,14.0,13,0,46099
7241,2020-02-27,Credit Union,47.0,44,0,46103
7242,2020-02-27,UC1,52.0,49,0,46127
7243,2020-02-27,Socorro Hueco C49,32.0,30,0,48141
7244,2020-02-27,Kennewick-Metaline,21.0,20,0,53005
7245,2020-02-27,Cheney-Turnbull (SO),4.0,4,0,53063
7246,2020-02-27,Spokane-Augusta Ave,29.0,28,0,53063
7247,2020-02-27,Colville-E 1st St,42.0,40,0,53065
7248,2020-02-27,Burbank-Maple Street,21.0,20,0,53071
7249,2020-02-27,Yakima-4th Ave,26.0,25,0,53077
7250,2020-02-27,Horicon Wildlife Area,6.0,6,0,55027
7251,2020-02-27,Eau Claire,7.0,7,0,55035
7252,2020-02-27,MILWAUKEE SER DNR,10.0,9,0,55079
7253,2020-02-27,MILWAUKEE COLLEGE AVE.-NR,12.0,11,0,55079
7254,2020-02-27,Devils Lake,8.0,7,0,55111
7255,2020-02-27,WAUKESHA - CLEVELAND AVE,9.0,8,0,55133
7256,2020-02-27,Converse County Long-Term,5.0,5,0,56009
7257,2020-02-27,Johnson County,1.0,2,0,56019
7258,2020-02-27,Cheyenne NCore,4.0,4,0,56021
7259,2020-02-27,Sheridan PD,9.0,8,0,56033
7260,2020-02-27,Boulder,4.0,5,0,56035
7261,2020-02-27,Daniel South,6.0,6,0,56035
7262,2020-02-27,Wamsutter,7.0,6,0,56037
7263,2020-02-27,Moxa Arch,2.0,3,0,56037
7264,2020-02-27,Murphy Ridge,8.0,7,0,56041
7265,2020-02-27,Laurel,13.0,12,0,84002
7266,2020-02-27,Olancha,7.0,7,0,84006
7267,2020-02-27,Paonia,6.0,6,0,84008
7268,2020-02-27,Lake Ilo,3.0,3,0,84038
7269,2020-02-27,Aberdeen,22.0,21,0,84046
7270,2020-02-27,Madison University Ave,12.0,11,0,84055
7271,2020-02-27,Laramie County Mobile,43.0,40,0,84056
7272,2020-02-27,James Town Mobile,7.0,7,0,84056
7273,2020-02-27,Indio-29 Palms,28.0,26,0,840TT
7274,2020-02-27,Santa Rosa Rancheria,59.0,53,1,TT542
7275,2020-02-28,NO. BHAM,17.0,17,0,01073
7276,2020-02-28,WYLAM,8.0,8,0,01073
7277,2020-02-28,Shuttlesworth,44.0,41,0,01073
7278,2020-02-28,Garden,18.0,17,0,02020
7279,2020-02-28,Parkgate (Eagle River),7.0,7,0,02020
7280,2020-02-28,Bethel,4.0,4,0,02050
7281,2020-02-28,NCore,30.0,28,0,02090
7282,2020-02-28,Floyd Dryden,2.0,3,0,02110
7283,2020-02-28,Butte (Harrison Court),9.0,8,0,02170
7284,2020-02-28,Douglas Red Cross,22.0,21,0,04003
7285,2020-02-28,Payson Well Site,26.0,25,0,04007
7286,2020-02-28,Hayden,6.0,6,0,04007
7287,2020-02-28,Miami Golf Course,18.0,18,0,04007
7288,2020-02-28,Alamo Lake,10.0,9,0,04012
7289,2020-02-28,StJohns,16.0,15,0,04013
7290,2020-02-28,Senior Center,13.0,12,0,04013
7291,2020-02-28,LEHI,14.0,13,0,04013
7292,2020-02-28,High School,25.0,23,0,04013
7293,2020-02-28,Phoenix JLG Supersite,40.0,37,0,04013
7294,2020-02-28,Bullhead City,6.0,6,0,04015
7295,2020-02-28,Ajo,10.0,9,0,04019
7296,2020-02-28,Orange Grove,29.0,27,0,04019
7297,2020-02-28,Rillito,57.0,52,1,04019
7298,2020-02-28,South Tucson,24.0,22,0,04019
7299,2020-02-28,Green Valley,7.0,7,0,04019
7300,2020-02-28,Geronimo,29.0,28,0,04019
7301,2020-02-28,Sacaton,19.0,19,0,04021
7302,2020-02-28,CasaBlanca,35.0,33,0,04021
7303,2020-02-28,Nogales Post Office,52.0,49,0,04023
7304,2020-02-28,Yuma Supersite,45.0,42,0,04027
7305,2020-02-28,Chico -  East,32.0,31,0,06007
7306,2020-02-28,San Andreas,14.0,14,0,06009
7307,2020-02-28,Colusa - Sunrise Blvd.,30.0,29,0,06011
7308,2020-02-28,South Lake Tahoe - Sandy Way,17.0,16,0,06017
7309,2020-02-28,Fresno - Garland,40.0,38,0,06019
7310,2020-02-28,Willows-Colusa,27.0,25,0,06021
7311,2020-02-28,Jacobs,20.0,19,0,06023
7312,2020-02-28,Calexico - Ethel Street,64.0,55,1,06025
7313,2020-02-28,Brawley - 220 Main Street,33.0,31,0,06025
7314,2020-02-28,El Centro - 9th Street,33.0,31,0,06025
7315,2020-02-28,Westmorland - 570 Cook St,30.0,28,0,06025
7316,2020-02-28,Niland - English Road,25.0,24,0,06025
7317,2020-02-28,NCore - White Mountain Research Station - OVL,13.0,13,0,06027
7318,2020-02-28,Lone Pine,10.0,9,0,06027
7319,2020-02-28,Dirty Socks,6.0,6,0,06027
7320,2020-02-28,Shell Cut,6.0,6,0,06027
7321,2020-02-28,Bill Stanley,4.0,5,0,06027
7322,2020-02-28,Lizard Tail,6.0,6,0,06027
7323,2020-02-28,North Beach,6.0,6,0,06027
7324,2020-02-28,Mill Site,6.0,6,0,06027
7325,2020-02-28,Coso Junction,7.0,6,0,06027
7326,2020-02-28,Keeler,7.0,7,0,06027
7327,2020-02-28,Mojave - 923 Poole St.,15.0,14,0,06029
7328,2020-02-28,Oildale - 3311 Manor Street,57.0,52,1,06029
7329,2020-02-28,Glendora - Laurel,11.0,11,0,06037
7330,2020-02-28,Los Angeles - N. Main Street,28.0,26,0,06037
7331,2020-02-28,Lancaster-Division,25.0,24,0,06037
7332,2020-02-28,Madera-City,36.0,33,0,06039
7333,2020-02-28,Yosemite Village - Visitor Center,13.0,13,0,06043
7334,2020-02-28,Fort Bragg High School,13.0,13,0,06045
7335,2020-02-28,Mammoth Lakes,25.0,23,0,06051
7336,2020-02-28,Lee Vining,9.0,9,0,06051
7337,2020-02-28,Mono Shore,8.0,7,0,06051
7338,2020-02-28,King City AMS,17.0,16,0,06053
7339,2020-02-28,Anaheim,21.0,19,0,06059
7340,2020-02-28,Roseville - N.Sunrise/Douglas,22.0,20,0,06061
7341,2020-02-28,Indio - Jackson Street,32.0,31,0,06065
7342,2020-02-28,Saul Martinez,32.0,30,0,06065
7343,2020-02-28,Palm Springs - Fire Station,14.0,13,0,06065
7344,2020-02-28,Riverside - Rubidoux,34.0,31,0,06065
7345,2020-02-28,Mira Loma - Van Buren,51.0,48,0,06065
7346,2020-02-28,Lake Elsinore - W. Flint Street,13.0,12,0,06065
7347,2020-02-28,Downtown Sacramento - T Street,38.0,35,0,06067
7348,2020-02-28,Hollister AMS,23.0,21,0,06069
7349,2020-02-28,Barstow,23.0,22,0,06071
7350,2020-02-28,Lucerne Valley,11.0,10,0,06071
7351,2020-02-28,Upland,18.0,18,0,06071
7352,2020-02-28,Trona - Athol and Telegraph,15.0,15,0,06071
7353,2020-02-28,Hesperia - Olive Street,25.0,24,0,06071
7354,2020-02-28,San Bernadino - 4th Street,27.0,26,0,06071
7355,2020-02-28,Manteca,41.0,38,0,06077
7356,2020-02-28,TracyAP,39.0,36,0,06077
7357,2020-02-28,Paso Robles - Santa Fe Ave,24.0,23,0,06079
7358,2020-02-28,Mesa 2 /Nipomo,31.0,30,0,06079
7359,2020-02-28,San Luis Obispo - Higuera St,24.0,23,0,06079
7360,2020-02-28,Nipomo Mesa CDF,45.0,43,0,06079
7361,2020-02-28,Nipomo RP,25.0,24,0,06079
7362,2020-02-28,Atascadero2,15.0,14,0,06079
7363,2020-02-28,Santa Barbara,23.0,22,0,06083
7364,2020-02-28,Santa Maria - Broadway,29.0,27,0,06083
7365,2020-02-28,Las Flores Canyon,10.0,9,0,06083
7366,2020-02-28,Lompoc H Street,25.0,23,0,06083
7367,2020-02-28,Goleta,19.0,18,0,06083
7368,2020-02-28,Modesto - 14th Street,42.0,39,0,06099
7369,2020-02-28,Yuba City,31.0,29,0,06101
7370,2020-02-28,Visalia - N. Church Street,36.0,34,0,06107
7371,2020-02-28,Simi Valley - Cochran Street,12.0,11,0,06111
7372,2020-02-28,El Rio - Rio Mesa School #2,21.0,19,0,06111
7373,2020-02-28,Welby - 78th Ave. & Steele St.,36.0,34,0,08001
7374,2020-02-28,Denver - CAMP - 2105 Broadway,20.0,19,0,08031
7375,2020-02-28,La Casa NCORE - 4545 Navajo St.,20.0,19,0,08031
7376,2020-02-28,Ute 3,10.0,9,0,08067
7377,2020-02-28,Ft. Collins - CSU Facilities,6.0,6,0,08069
7378,2020-02-28,Danbury,9.0,8,0,09001
7379,2020-02-28,Hartford-Huntley,10.0,10,0,09003
7380,2020-02-28,East Hartford,7.0,7,0,09003
7381,2020-02-28,Cornwall,5.0,6,0,09005
7382,2020-02-28,New Haven - Criscuolo Park,16.0,15,0,09009
7383,2020-02-28,Groton Fort Griswold,9.0,8,0,09011
7384,2020-02-28,McMillan NCORE,10.0,10,0,11001
7385,2020-02-28,Melbourne,14.0,14,0,12009
7386,2020-02-28,Kooker Park,13.0,13,0,12031
7387,2020-02-28,Mandarin,10.0,9,0,12031
7388,2020-02-28,GARDINIER,20.0,19,0,12057
7389,2020-02-28,DAVIS ISLAND,14.0,13,0,12057
7390,2020-02-28,Winkler Pump Station,11.0,10,0,12071
7391,2020-02-28,Fl. Baptist Children's Home,14.0,13,0,12105
7392,2020-02-28,Palatka,13.0,13,0,12107
7393,2020-02-28,Paw Park,13.0,12,0,12115
7394,2020-02-28,Seminole Community College (AG COMP),18.0,18,0,12117
7395,2020-02-28,Macon Forestry,11.0,11,0,13021
7396,2020-02-28,Savannah L&A,19.0,19,0,13051
7397,2020-02-28,Athens,11.0,10,0,13059
7398,2020-02-28,South DeKalb,13.0,12,0,13089
7399,2020-02-28,Gwinnett Tech,12.0,11,0,13135
7400,2020-02-28,Gainesville,10.0,10,0,13139
7401,2020-02-28,Warner Robins,14.0,13,0,13153
7402,2020-02-28,Augusta,6.0,6,0,13245
7403,2020-02-28,Rossville,12.0,12,0,13295
7404,2020-02-28,Kapolei,15.0,14,0,15003
7405,2020-02-28,Honolulu,16.0,16,0,15003
7406,2020-02-28,Pearl City,17.0,16,0,15003
7407,2020-02-28,Boise Fire Station,29.0,28,0,16001
7408,2020-02-28,Pocatello Garrett and Gould,32.0,31,0,16005
7409,2020-02-28,Sandpoint U of I,38.0,35,0,16017
7410,2020-02-28,Nampa Fire Station,24.0,23,0,16027
7411,2020-02-28,Pinehurst,15.0,15,0,16079
7412,2020-02-28,Gary-IITRI,43.0,40,0,18089
7413,2020-02-28,Indpls-Washington Park,15.0,14,0,18097
7414,2020-02-28,Portage-Hwy 12,23.0,22,0,18127
7415,2020-02-28,Buffalo,15.0,15,0,19163
7416,2020-02-28,Chanute,7.0,7,0,20133
7417,2020-02-28,WHlthDpt,13.0,13,0,20173
7418,2020-02-28,KNI-Topeka,9.0,8,0,20177
7419,2020-02-28,Goodland,11.0,10,0,20181
7420,2020-02-28,PECK,9.0,9,0,20191
7421,2020-02-28,Cedar Bluff,1.0,2,0,20195
7422,2020-02-28,WY/KC,24.0,22,0,20209
7423,2020-02-28,WATSON,12.0,12,0,21111
7424,2020-02-28,Cannons Lane,13.0,12,0,21111
7425,2020-02-28,Near Road,14.0,13,0,21111
7426,2020-02-28,Carrithers Middle School,13.0,13,0,21111
7427,2020-02-28,Presque Isle Riverside,6.0,6,0,23003
7428,2020-02-28,DEARBORN,18.0,17,0,26163
7429,2020-02-28,Blaine,7.0,6,0,27003
7430,2020-02-28,Minneapolis-Lowry Ave,23.0,21,0,27053
7431,2020-02-28,Minneapolis-Pacific St,37.0,34,0,27053
7432,2020-02-28,Minneapolis - Bottineau/Marshall Terrace,19.0,19,0,27053
7433,2020-02-28,St. Paul - Downtown,23.0,21,0,27123
7434,2020-02-28,St. Joseph,22.0,21,0,29021
7435,2020-02-28,Hillcrest HS,8.0,8,0,29077
7436,2020-02-28,Front Street,33.0,31,0,29095
7437,2020-02-28,CARTHAGE,36.0,33,0,29097
7438,2020-02-28,ARNOLD WEST,9.0,8,0,29099
7439,2020-02-28,MTSP,9.0,9,0,29137
7440,2020-02-28,Branch Street,21.0,20,0,29510
7441,2020-02-28,Lewistown,2.0,2,0,30027
7442,2020-02-28,White Fish Dead End,49.0,46,0,30029
7443,2020-02-28,Kalispell Flathead Electric,43.0,41,0,30029
7444,2020-02-28,Columbia Falls,17.0,16,0,30029
7445,2020-02-28,Libby Courthouse,35.0,32,0,30053
7446,2020-02-28,Missoula Boyd Park,26.0,25,0,30063
7447,2020-02-28,Malta,3.0,4,0,30071
7448,2020-02-28,Broadus,3.0,4,0,30075
7449,2020-02-28,Sidney 201,3.0,3,0,30083
7450,2020-02-28,Birney,8.0,7,0,30087
7451,2020-02-28,Thompson Falls HS,13.0,13,0,30089
7452,2020-02-28,Butte Greely School,22.0,21,0,30093
7453,2020-02-28,NCORE,14.0,13,0,31055
7454,2020-02-28,Paul Meyer,19.0,19,0,32003
7455,2020-02-28,Walter Johnson,14.0,14,0,32003
7456,2020-02-28,Palo Verde,15.0,14,0,32003
7457,2020-02-28,Joe Neal,26.0,24,0,32003
7458,2020-02-28,GreenValley,20.0,19,0,32003
7459,2020-02-28,Jerome Mack,36.0,33,0,32003
7460,2020-02-28,Sunrise Acres,36.0,34,0,32003
7461,2020-02-28,Boulder City,8.0,7,0,32003
7462,2020-02-28,Jean,12.0,11,0,32003
7463,2020-02-28,Elko,24.0,23,0,32007
7464,2020-02-28,Linda,7.0,6,0,32023
7465,2020-02-28,Church,10.0,10,0,32023
7466,2020-02-28,Manse,13.0,12,0,32023
7467,2020-02-28,Glen Oaks,10.0,10,0,32023
7468,2020-02-28,Reno3,18.0,18,0,32031
7469,2020-02-28,Toll,29.0,28,0,32031
7470,2020-02-28,Sparks,35.0,33,0,32031
7471,2020-02-28,Spanish Springs,19.0,19,0,32031
7472,2020-02-28,Miller State Park,3.0,3,0,33011
7473,2020-02-28,Portsmouth,8.0,7,0,33015
7474,2020-02-28,Anthony,39.0,36,0,35013
7475,2020-02-28,Holman Rd,19.0,18,0,35013
7476,2020-02-28,Chaparral,17.0,17,0,35013
7477,2020-02-28,Desert View,47.0,44,0,35013
7478,2020-02-28,West Mesa,10.0,10,0,35013
7479,2020-02-28,7E Deming Airport,12.0,12,0,35029
7480,2020-02-28,Substation,3.0,4,0,35045
7481,2020-02-28,Bronx - IS52,14.0,13,0,36005
7482,2020-02-28,Taylorsville Liledoun,5.0,6,0,37003
7483,2020-02-28,CHERRYGR,4.0,4,0,37033
7484,2020-02-28,W OWEN SCH,12.0,12,0,37051
7485,2020-02-28,Durham Armory,5.0,6,0,37063
7486,2020-02-28,HATTIEAVEN,10.0,9,0,37067
7487,2020-02-28,MENDNHAL,6.0,6,0,37081
7488,2020-02-28,Millbrook NCore,10.0,10,0,37183
7489,2020-02-28,Lostwood NWR,4.0,5,0,38013
7490,2020-02-28,Fargo NW,15.0,14,0,38017
7491,2020-02-28,TRNP-NU,2.0,3,0,38053
7492,2020-02-28,Hannover,5.0,5,0,38065
7493,2020-02-28,RYDER,3.0,4,0,38101
7494,2020-02-28,G.T.Craig,13.0,12,0,39035
7495,2020-02-28,Taft,17.0,16,0,39061
7496,2020-02-28,Healdton,12.0,11,0,40019
7497,2020-02-28,Moore,15.0,15,0,40027
7498,2020-02-28,Lawton North,9.0,9,0,40031
7499,2020-02-28,Seiling,8.0,8,0,40043
7500,2020-02-28,Ponca City,13.0,12,0,40071
7501,2020-02-28,Near Road OKC,15.0,15,0,40109
7502,2020-02-28,North OKC,15.0,14,0,40109
7503,2020-02-28,Glenpool,10.0,9,0,40143
7504,2020-02-28,NEW,16.0,16,0,42101
7505,2020-02-28,Jenkins Avenue,12.0,11,0,45019
7506,2020-02-28,Greenville-ESC,8.0,7,0,45045
7507,2020-02-28,Cayce City Hall,11.0,10,0,45063
7508,2020-02-28,Research Farm,12.0,11,0,46011
7509,2020-02-28,Watertown,13.0,12,0,46029
7510,2020-02-28,WIND CAVE,5.0,6,0,46033
7511,2020-02-28,Badlands,3.0,3,0,46071
7512,2020-02-28,Black Hawk,17.0,17,0,46093
7513,2020-02-28,Sioux Falls,12.0,11,0,46099
7514,2020-02-28,Credit Union,21.0,20,0,46103
7515,2020-02-28,UC1,52.0,48,0,46127
7516,2020-02-28,Kennewick-Metaline,34.0,31,0,53005
7517,2020-02-28,Cheney-Turnbull (SO),7.0,7,0,53063
7518,2020-02-28,Spokane-Augusta Ave,31.0,29,0,53063
7519,2020-02-28,Colville-E 1st St,49.0,46,0,53065
7520,2020-02-28,Burbank-Maple Street,28.0,27,0,53071
7521,2020-02-28,Yakima-4th Ave,22.0,21,0,53077
7522,2020-02-28,Horicon Wildlife Area,7.0,7,0,55027
7523,2020-02-28,Eau Claire,10.0,9,0,55035
7524,2020-02-28,MILWAUKEE SER DNR,11.0,11,0,55079
7525,2020-02-28,MILWAUKEE COLLEGE AVE.-NR,15.0,14,0,55079
7526,2020-02-28,Devils Lake,8.0,8,0,55111
7527,2020-02-28,WAUKESHA - CLEVELAND AVE,9.0,8,0,55133
7528,2020-02-28,Converse County Long-Term,6.0,6,0,56009
7529,2020-02-28,Johnson County,2.0,3,0,56019
7530,2020-02-28,Cheyenne NCore,4.0,5,0,56021
7531,2020-02-28,Sheridan PD,23.0,21,0,56033
7532,2020-02-28,Boulder,7.0,7,0,56035
7533,2020-02-28,Daniel South,7.0,6,0,56035
7534,2020-02-28,Wamsutter,5.0,6,0,56037
7535,2020-02-28,Moxa Arch,5.0,5,0,56037
7536,2020-02-28,Murphy Ridge,7.0,7,0,56041
7537,2020-02-28,Laurel,27.0,26,0,84002
7538,2020-02-28,Olancha,6.0,6,0,84006
7539,2020-02-28,Paonia,5.0,6,0,84008
7540,2020-02-28,Lake Ilo,2.0,3,0,84038
7541,2020-02-28,Aberdeen,16.0,16,0,84046
7542,2020-02-28,Madison University Ave,11.0,10,0,84055
7543,2020-02-28,Laramie County Mobile,48.0,45,0,84056
7544,2020-02-28,James Town Mobile,14.0,14,0,84056
7545,2020-02-28,Indio-29 Palms,33.0,31,0,840TT
7546,2020-02-28,Santa Rosa Rancheria,74.0,61,1,TT542
7547,2020-02-29,NO. BHAM,14.0,14,0,01073
7548,2020-02-29,WYLAM,11.0,11,0,01073
7549,2020-02-29,Shuttlesworth,23.0,22,0,01073
7550,2020-02-29,Garden,8.0,7,0,02020
7551,2020-02-29,Parkgate (Eagle River),5.0,6,0,02020
7552,2020-02-29,Bethel,3.0,4,0,02050
7553,2020-02-29,NCore,30.0,29,0,02090
7554,2020-02-29,Floyd Dryden,4.0,5,0,02110
7555,2020-02-29,Butte (Harrison Court),6.0,6,0,02170
7556,2020-02-29,Paul Spur Chemical Lime Plant,7.0,6,0,04003
7557,2020-02-29,Douglas Red Cross,31.0,30,0,04003
7558,2020-02-29,Payson Well Site,19.0,19,0,04007
7559,2020-02-29,Hayden,9.0,9,0,04007
7560,2020-02-29,Miami Golf Course,12.0,12,0,04007
7561,2020-02-29,Alamo Lake,22.0,21,0,04012
7562,2020-02-29,StJohns,19.0,19,0,04013
7563,2020-02-29,Senior Center,19.0,18,0,04013
7564,2020-02-29,LEHI,15.0,14,0,04013
7565,2020-02-29,High School,15.0,14,0,04013
7566,2020-02-29,Phoenix JLG Supersite,32.0,31,0,04013
7567,2020-02-29,Bullhead City,14.0,14,0,04015
7568,2020-02-29,Ajo,6.0,6,0,04019
7569,2020-02-29,Orange Grove,17.0,17,0,04019
7570,2020-02-29,South Tucson,24.0,23,0,04019
7571,2020-02-29,Green Valley,5.0,6,0,04019
7572,2020-02-29,Geronimo,18.0,17,0,04019
7573,2020-02-29,Sacaton,19.0,19,0,04021
7574,2020-02-29,CasaBlanca,22.0,21,0,04021
7575,2020-02-29,Nogales Post Office,33.0,31,0,04023
7576,2020-02-29,Yuma Supersite,39.0,37,0,04027
7577,2020-02-29,Chico -  East,17.0,17,0,06007
7578,2020-02-29,San Andreas,19.0,18,0,06009
7579,2020-02-29,Colusa - Sunrise Blvd.,17.0,16,0,06011
7580,2020-02-29,South Lake Tahoe - Sandy Way,14.0,13,0,06017
7581,2020-02-29,Fresno - Garland,36.0,33,0,06019
7582,2020-02-29,Jacobs,24.0,23,0,06023
7583,2020-02-29,Calexico - Ethel Street,67.0,57,1,06025
7584,2020-02-29,Brawley - 220 Main Street,34.0,32,0,06025
7585,2020-02-29,El Centro - 9th Street,48.0,44,0,06025
7586,2020-02-29,Westmorland - 570 Cook St,28.0,27,0,06025
7587,2020-02-29,Niland - English Road,30.0,29,0,06025
7588,2020-02-29,NCore - White Mountain Research Station - OVL,15.0,14,0,06027
7589,2020-02-29,Lone Pine,7.0,7,0,06027
7590,2020-02-29,Coso Junction,6.0,6,0,06027
7591,2020-02-29,Keeler,6.0,6,0,06027
7592,2020-02-29,Mojave - 923 Poole St.,21.0,19,0,06029
7593,2020-02-29,Oildale - 3311 Manor Street,37.0,35,0,06029
7594,2020-02-29,Glendora - Laurel,15.0,14,0,06037
